StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Consent_Form_1,Consent_Form_2,Consent_Form_3,Consent_Form_4,Consent_Form_5,Consent_Form_6,Q54,Q7_First_Click,Q7_Last_Click,Q7_Page_Submit,Q7_Click_Count,Prolific_ID,Well_being_1,Well_being_2,Well_being_3,Well_being_4,Well_being_5,Productivity_1,Productivity_4,Productivity_1.0,Productivity_1.1,Q53_1,Q53_2,Q53_3,Q53_4,Q53_5,Q53_6,Q53_7,Q53_8,Q53_9,Q53_10,Q53_11,Q53_12,Q53_13,Q53_14,Q53_15,Q36_First_Click,Q36_Last_Click,Q36_Page_Submit,Q36_Click_Count,Boredom_1,Boredom_2,Boredom_3,Boredom_4,Boredom_5,Boredom_6,Boredom_7,Boredom_8,Compliance_1,Compliance_2,Compliance_3,Conspiracy_beliefs_1,Conspiracy_beliefs_2,Conspiracy_beliefs_3,Conspiracy_beliefs_4,Conspiracy_beliefs_5,Brief_COPE_1,Brief_COPE_2,Brief_COPE_3,Brief_COPE_4,Brief_COPE_5,Brief_COPE_6,Brief_COPE_7,Brief_COPE_8,Brief_COPE_9,Brief_COPE_10,Brief_COPE_11,Brief_COPE_12,Brief_COPE_13,Brief_COPE_14,Brief_COPE_15,Brief_COPE_16,Brief_COPE_17,Brief_COPE_18,Brief_COPE_19,Brief_COPE_20,Brief_COPE_21,Brief_COPE_22,Brief_COPE_23,Brief_COPE_24,Brief_COPE_25,Brief_COPE_26,Brief_COPE_27,Brief_COPE_28,Q37_First_Click,Q37_Last_Click,Q37_Page_Submit,Q37_Click_Count,psychological_needs_1,psychological_needs_2,psychological_needs_3,psychological_needs_4,psychological_needs_5,psychological_needs_6,psychological_needs_7,psychological_needs_8,psychological_needs_9,psychological_needs_10,psychological_needs_11,psychological_needs_12,psychological_needs_13,psychological_needs_14,psychological_needs_15,psychological_needs_16,psychological_needs_17,psychological_needs_18,Office_set_up_1,Office_set_up_2,Office_set_up_3,communication_1,communication_2,communication_3,Quality_of_Sleep_1,Stress_1,Stress_2,Stress_3,Stress_4,Daily_Routines_1,Daily_Routines_2,Daily_Routines_3,Self_Control_1,Self_Control_2,Self_Control_3,Technological_Skills_1,Volunteering_1,Volunteering_2,Volunteering_3,Extraversion_1,Extraversion_2,Extraversion_3,Extraversion_4,Q38_First_Click,Q38_Last_Click,Q38_Page_Submit,Q38_Click_Count,Diet_1,Diet_2,Distractions_at_home_1,Distractions_at_home_2,Exercising,Exercising.0,Exercising.1,Financial_Situation_1,Financial_Situation_2,Generalized_Anxiety_1,Generalized_Anxiety_2,Generalized_Anxiety_3,Generalized_Anxiety_4,Generalized_Anxiety_5,Generalized_Anxiety_6,Generalized_Anxiety_7,Anxiety_COVID_19_1,Anxiety_COVID_19_2,Loneliness_1,Loneliness_2,Loneliness_3,Loneliness_2_1,Loneliness_2_2,Loneliness_2_3,Mental_exercise_1,Mental_exercise_2,MWMS_1,MWMS_2,MWMS_3,MWMS_4,MWMS_5,MWMS_6,MWMS_7,MWMS_8,MWMS_9,social_contacts_1,social_contacts_2,social_contacts_3,Q41,Q41_6_TEXT,Q43,Q43_3_TEXT,Q45,Q52,Age,Q58,Q59_3,Q59_4,Q59_9,Q59_10,Q59_11,Babies,Toddlers,Children,Teenager,Adults,Q49_1,Q49_2,Q49_3,Q49_4,Income,Time_remote,Q54_1,Q54_2,Q54_3,Q54_1_TEXT,Q54_2_TEXT,Q54_3_TEXT,Q53,IMC1,IMC_FAIL,Test1,Test2,Test3,N1,N2,N3,N4,P1,P2,P3,P4,M1,M2,M3,M4,O1,C1,HE03,HE04,E1,H1,HE07,HE08,HE09,X2,HE11,HE12,O3,C3,A3,X3,HE17,HE18,O4,HE20,A4,HE22,E4,HE24,NCS01,NCS02,NCS03,NCS04,NCS05,NCS06,ProlificID,How_old_are_you,Gender,Country,Country_Other,Degree,Degree_Other,Q9,Q9_19_TEXT,Q17,Q17_23_TEXT,Q18,Q19,Q20,Q21,Q22,Q23,Q23_66_TEXT,Q24,Q24_81_TEXT,Q25,Q25_88_TEXT,Years_IT,Q55,Q56,Q57,A1,X1,O2,C2,A2,E2,H2,E3,H3,C4,X4,H4,NCS03R,NCS04R,M,P,N,H,E,Ext,A,C,O,Nn,OS,G,StartDate2,EndDate2,Status2,Progress2,Duration__in_seconds_2,Finished2,RecordedDate2,ResponseId2,Consent_Form_12,Consent_Form_22,Consent_Form_32,Consent_Form_42,Consent_Form_52,Consent_Form_62,Q542,Q7_First_Click2,Q7_Last_Click2,Q7_Page_Submit2,Q7_Click_Count2,Q622,Well_being_12,Well_being_22,Well_being_32,Well_being_42,Well_being_52,Productivity_12,Productivity_42,Productivity_1.02,Productivity_1.12,Q53_1_2,Q53_22,Q53_32,Q53_42,Q53_52,Q53_62,Q53_72,Q53_82,Q53_92,Q53_102,Q53_112,Q53_122,Q53_132,Q53_142,Q53_152,Q36_First_Click2,Q36_Last_Click2,Q36_Page_Submit2,Q36_Click_Count2,Boredom_12,Boredom_22,Boredom_32,Boredom_42,Boredom_52,Boredom_62,Boredom_72,Boredom_82,Brief_COPE_1.2,Brief_COPE_2.2,Brief_COPE_3.2,Brief_COPE_4.2,Q37_First_Click2,Q37_Last_Click2,Q37_Page_Submit2,Q37_Click_Count2,psychological_needs_1_2,psychological_needs_22,psychological_needs_32,psychological_needs_42,psychological_needs_52,psychological_needs_62,psychological_needs_72,psychological_needs_82,psychological_needs_92,psychological_needs_102,psychological_needs_112,psychological_needs_122,psychological_needs_132,psychological_needs_142,psychological_needs_152,psychological_needs_162,psychological_needs_172,psychological_needs_182,communication_12,communication_22,communication_32,Quality_of_Sleep_12,Stress_12,Stress_22,Stress_32,Stress_42,Daily_Routines_12,Daily_Routines_22,Daily_Routines_32,Extraversion_12,Extraversion_22,Extraversion_32,Extraversion_42,Q38_First_Click2,Q38_Last_Click2,Q38_Page_Submit2,Q38_Click_Count2,Distractions_at_home_12,Distractions_at_home_22,Generalized_Anxiety_12,Generalized_Anxiety_22,Generalized_Anxiety_32,Generalized_Anxiety_42,Generalized_Anxiety_52,Generalized_Anxiety_62,Generalized_Anxiety_72,Loneliness_12,Loneliness_22,Loneliness_32,Q672,Q682,Loneliness_2_12,Loneliness_2_22,Loneliness_2_32,social_contacts_12,social_contacts_22,social_contacts_32,Q64_12,Q64_22,Q522,Q612,Q63_12,Comments2
4/26/2020 12:51:58,4/26/2020 13:19:06,0,100,1627,1,4/26/2020 13:19:06, ,1,1,1,1,1,1,4,6.273,23.121,40.786,7, ,16,18,18,19,18,40,40,60,0, , , , , , , , , , , , , , , ,8.349,221.691,227.866,55,12,14,12,13,12,13,12,11,7,6,6,16,15,15,12,13,6,5,7,4,7,4,6,4,5,6,4,6,4,5,6,5,7,6,6,7,6,7,5,7,7,4,6,4,7.086,543.539,550.181,52,4,1,4,1,4,1,5,2,4,1,4,2,4,1,3,3,4,1,15,16,16,5,5,6,6,2,1,1,1,5,2,4,3,2,1,27,2,5,6,1,4,4,4,5.248,365.319,366.266,44,12,13,24,23,4,2,1,7,9,4,1,1,4,1,1,1,4,3,39,38,37,41,40,41,13,14,2,3,3,2,2,3,2,2,3,4,2,3,2, ,1, , ,1,30, ,1,1,1,1,1,1,1,2,1,2, ,1, , ,6,3,1,1,1,2,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,1,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.387,21.275,22.325,7,1,18,17,17,19,15,40,40,32,18, , , , , , , , , , , , , , , ,6.561,180.03,194.651,62,15,14,15,15,15,14,15,15,7,6,7,6,17.385,40.04,75.949,12,4,2,3,3,4,3,4,4,4,4,3,2,4,3,3,2,4,3,4,3,4,3,4,3,3,3,4,4,5,2,4,4,4,6.326,174.128,188.391,43,21,23,4,5,4,5,4,5,5,39,38,38,3,becuse that my opinon,39,38,39,3,4,3,6,7,1,3,23,i  am feeling optimistic about the future
4/26/2020 9:58:04,4/26/2020 10:24:50,0,100,1605,1,4/26/2020 10:24:50, ,1,1,1,1,1,1,4,813.273,828.453,829.686,7, ,19,19,19,18,20,40,52,69,-16, , , , , , , , , , , , , , , ,15.793,106.551,108.599,29,13,13,15,12,13,15,12,13,6,7,7,12,12,12,11,12,7,7,6,8,7,6,5,6,7,5,8,5,7,5,7,6,7,7,5,7,7,5,6,7,7,5,6,7,8.927,167.52,168.405,45,4,5,3,2,2,4,3,4,3,4,3,4,4,4,3,2,4,4,16,16,16,4,5,5,3,3,4,3,3,5,4,5,2,5,2,28,1,3,2,4,2,2,4,9.217,147.417,148.947,45,2,12,23,21,4,8,10,3,8,9,5,9,5,5,9,9,2,4,39,38,40,39,39,39,15,15,4,4,3,5,5,5,6,5,6,5,5,4,2, ,3,The Netherlands, ,1,34,4,1,1,1,1,1,0,0,0,0,3,1, , , ,6,20,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,1,3,The Netherlands,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,44.359,53.201,54.341,7,1,17,17,18,19,17,26,36,75,-12, , , , , , , , , , , , , , , ,5.74,89.45,90.387,28,12,12,15,13,12,14,12,12,5,6,5,5,4.479,42.63,43.459,12,4,4,4,2,3,2,3,4,3,2,4,4,2,3,3,3,3,2,4,3,4,5,3,4,3,2,5,6,5,2,3,4,2,3.601,98.05,99.385,35,21,22,5, ,9,5,5,9,5,38,39,37,4,This pandemic requires social distancing. Extraverts are having a harder time with this than introverts.,39,39,40,4,5,3,6,6,1,1,25, 
4/26/2020 10:50:08,4/26/2020 11:05:09,0,100,900,1,4/26/2020 11:05:09, ,1,1,1,1,1,1,4,1.687,29.531,29.971,20, ,15,16,17,20,15,30,50,80,-30, , , , , , , , , , , , , , , ,1.499,178.12,178.951,64,13,15,15,16,15,15,12,11,7,8,7,11,11,11,11,11,8,6,4,4,7,5,7,4,8,6,4,8,5,6,6,4,6,7,8,7,8,4,5,7,6,5,4,7,6.028,207.663,208.775,82,3,4,3,3,1,3,2,3,1,4,2,3,4,3,3,3,2,2,17,17,12,2,4,2,2,3,3,3,2,2,1,1,2,5,3,28,5,4,6,2,2,3,4,4.042,191.12,192.176,89,12,14,21,22,3,3,0,4,6,1,4,4,1,1,5,1,4,3,39,40,38,40,38,41,15,11,4,2,4,6,5,7,2,2,4,4,2,1,2, ,2, ,21,1,50,3, , , , , , , , , , , ,1, , ,7,20,1,1,1,0,0,0,None, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,1,10, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,2.676,34.625,35.834,16,1,15,16,16,19,15,30,50,10,-40, , , , , , , , , , , , , , , ,2.801,148.652,149.386,51,13,11,15,13,16,13,12,12,4,7,4,5,4.388,73.955,75.605,28,3,4,1,4,1,3,3,5,3,1,4,4,4,4,2,3,2,4,3,4,3,2,3,3,2,3,1,1,1,2,2,3,4,5.703,161.673,162.73,68,23,20,5,1,1,4,1,9,1,39,41,39,4,Extroverts derive a good portion of their self identity from their interactions with other people. I would imagine that extroverted people would feel more lost and have greater cognitive dissonance as,39,39,39,5,5,2,7,5,1,3,0, 
4/26/2020 8:14:18,4/26/2020 8:39:38,0,100,1519,1,4/26/2020 8:39:39, ,1,1,1,1,1,1,4,58.422,81.558,83.331,8, ,18,19,19,19,19,30,50,57,-20, , , , , , , , , , , , , , , ,15.961,272.689,274.099,37,12,11,13,14,12,12,11,12,8,8,8,15,14,14,11,12,8,8,5,4,7,6,7,4,7,7,4,5,5,8,7,5,5,5,6,8,7,7,7,8,8,4,8,6,11.335,358.339,359.4,52,3,2,3,4,2,3,3,3,3,3,3,4,3,5,3,3,3,1,16,16,15,4,5,4,2,3,4,4,3,2,2,2,4,2,2,28,1,1,7,1,5,4,2,13.033,334.241,335.284,50,11,11,23,21,5,.5,0,7,7,9,9,10,5,5,9,5,5,3,39,40,37,39,38,39,16,16,4,3,2,3,7,5,4,3,4,5,5,2,1, ,2, ,33,1,43,3, , , , , , , , , , , ,1, , ,8,40,1,1,1,2,0,0,none, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43,2,10, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,40.142,61.732,63.703,8,1,17,19,19,19,17,38,53,65,-2, , , , , , , , , , , , , , , ,2.462,195.709,196.577,51,12,11,13,14,15,11,11,13,5,4,5,4,13.474,115.279,126.463,13,3,1,3,3,2,1,3,2,3,2,3,4,3,5,3,3,2,1,3,5,4,3,3,4,4,2,1,1,2,2,5,5,2,7.908,200.114,200.96,39,24,21,4,4,4,4,4,5,1,38,39,37,3,I think both have struggles with it - but from different perspectives - if the introverts cannot live life vicariously through extroverts showing themselves living extroverted lives - this could be a,38,37,39,4,4,3,1,5,1,2,1,numb - information overload - like I need a vacation (not a stay-cation) - I'm exhausted
4/26/2020 12:17:01,4/26/2020 12:39:31,0,100,1349,1,4/26/2020 12:39:31, ,1,1,1,1,1,1,4,51.484,77.732,80.37,7, ,16,17,17,18,17,36,36,85,-8, , , , , , , , , , , , , , , ,9.983,251.638,257.4,39,15,15,15,14,15,14,14,15,5,6,6,14,12,14,12,11,6,5,4,4,5,4,5,4,5,4,4,4,6,5,5,4,5,4,5,6,5,5,4,5,4,5,5,4,5.642,251.433,254.208,48,2,3,1,2,1,3,3,1,2,1,3,3,3,3,3,3,2,2,16,16,13, , , ,5,2,3,3,2,7,5,7,3,5,4,27,1,3,3,4,2,2,4,13.334,342.582,342.597,48,12,11,21,23,2,2,1,8,7,4,4,4,5,1,5,4,4,4,39,38,39,38,38,37,15,12,4,4,4,5,5,5,4,4,4,4,4,2,2, ,3,Hungary, ,1,28,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,5,100,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,1,3,Hungary,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,24.638,102.869,107.299,8,1,17,17,17,17,16,36,30,95,0, , , , , , , , , , , , , , , ,5.274,187.651,191.094,31,15,16,15,15,15,15,14,14,5,6,4,4,7.861,85.046,86.366,15,1,3,1,3,1,1,3,5,2,4,3,3,3,3,3,3,2,1, , , ,4,3,3,3,3,7,1,5,4,2,2,4,11.798,240.525,240.54,42,21,23,5,4,4,5,4,5,4,39,39,37,3, ,38,38,37,3,3,2,5,5,1,2,0, 
4/26/2020 7:44:47,4/26/2020 7:59:06,0,100,859,1,4/26/2020 7:59:07, ,1,1,1,1,1,1,4,9.472,18.52,22.133,7, ,15,17,17,17,17,50,40,60,-20, , , , , , , , , , , , , , , ,6.399,131.917,133.419,27,16,15,14,17,17,16,12,14,8,8,8,14,13,11,11,11,7,5,4,5,7,8,6,4,6,6,4,5,6,5,7,7,5,5,7,8,7,5,5,8,5,6,5,5,5.009,219.981,220.821,55,2,5,2,4,2,5,3,4,3,5,3,4,3,4,4,3,3,4,16,16,16,3,3,3,2,5,1,2,5,7,6,6,1,5,2,26,4,4,4,4,1,4,5,11.945,183.385,187.851,55,2,12,24,23,.3,.2,.4,5,3,10,10,10,10,10,10,10,5,5,41,40,41,37,37,37,15,15,4,4,6,5,5,7,3,3,4,3,3,3,1, ,3,Italy, ,1,40,3, , , , , , , , , , , ,1, , ,4,61,1,1,1,1,2,0,Stay safe and hang in there!, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,2,7, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,13.058,19.16,22.034,7,1,17,17,17,17,17,50,40,72,0, , , , , , , , , , , , , , , ,2.069,86.751,90.801,18,16,16,15,17,17,17,16,14,7,8,7,7,29.18,65.324,66.259,14,2,5,1,4,1,3,2,4,2,4,3,3,2,5,2,4,2,3,2,2,2,3,4,1,2,4,5,5,5,4,1,3,5,8.135,128.55,129.861,41,22,21,5,5,5,9,5,9,9,41,39,40,4,"Extroverts are people that likes to surround themselves with friends and be the center of attention, if they're stuck at home, they can't be the protagonists.",38,38,38,3,3,3,7,8,1,1,9,I feel hopeless because I don't see the light at the end of the tunnel. Future is scary and the present is a nightmare. I wish I was gone painless in my sleep.
4/26/2020 12:01:50,4/26/2020 12:27:12,0,100,1522,1,4/26/2020 12:27:13, ,1,1,1,1,1,1,4,8.052,20.839,37.357,7, ,15,15,16,19,15,45,40,80,-20, , , , , , , , , , , , , , , ,14.18,294.803,307.803,29,11,11,12,11,11,11,11,11,8,8,8,17,17,14,11,11,8,8,4,4,4,4,6,4,8,4,4,8,4,8,6,4,8,7,8,8,6,8,4,8,7,4,7,4,7.424,273.789,275.171,44,5,1,5,1,2,1,4,1,5,1,5,1,4,1,3,1,4,1,14,17,13,5,3,5,5,2,5,4,1,1,7,7,5,1,1,28,7,7,1,3,1,3,3,12.555,367.152,371.698,50,13,2,20,23,7.5,0,0,8,5,4,4,1,1,4,5,1,5,5,37,37,37,39,38,39,14,16,4,2,7,7,7,7,6,6,7,1,1,6,2, ,3,BELGIUM, ,1,58,4, , ,1, , , , ,1, , , ,1, , ,9,90,1,1,1,0,0,0,I AM ENJOYING THIS SO FAR, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,57,1,3,BELGIUM,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,4.672,18.791,24.926,7,1,19,18,21,20,16,50,40,95,55, , , , , , , , , , , , , , , ,3.608,271.481,292.847,53,11,11,12,11,12,11,11,11,6,7,6,4,8.153,78.777,83.133,12,4,1,3,3,5,1,5,1,2,1,5,3,5,5,4,1,4,2,1,5,3,2,3,4,2,1,1,3,7,3,1,4,3,13.615,237.968,240.06,38,21,24,9,10,10,10,9,10,5,37,37,39,4,That sort of human beings needs more attention and care than the others,38,38,41,2,1,6,5,9,1,3,1,very tired more than usual it's a hard time because i don't know what the future might bring a sence of upcoming disaster
4/26/2020 8:00:44,4/26/2020 8:32:45,0,100,1921,1,4/26/2020 8:32:46, ,1,1,1,1,1,1,4,112.177,136.687,139.45,7, ,15,16,16,16,20,40,40,80,-20, , , , , , , , , , , , , , , ,5.037,370.537,403.768,63,13,17,16,15,11,17,15,11,8,8,8,12,14,12,12,11,8,6,4,4,6,4,6,4,4,6,4,4,4,4,6,4,4,4,8,8,6,4,6,8,6,4,8,4,4.484,216.471,217.371,49,2,3,1,1,1,1,3,5,4,1,3,4,4,5,1,3,3,1,17,17,17,5,6,6,1,4,4,2,3,7,7,7,5,1,1,27,5,6,5,1,2,3,4,4.811,663.796,667.17,50,12,13,21,20,3,1.5,1.5,8,8,9,5,5,9,1,9,5,5,5,39,39,37,39,39,39,17,16,3,3,1,6,6,5,5,5,6,6,6,6,2, ,3,Ireland, ,1,29,4, , , , ,1, , , , ,1, ,1, , ,8,10,1,1,1,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,1,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.48,13.786,17.898,7,1,15,15,16,19,17,40,40,75,10, , , , , , , , , , , , , , , ,1.479,129.037,131.619,44,11,11,17,11,11,11,11,11,4,6,4,5,3.091,59.573,62.351,12,5,2,3,3,1,3,4,5,3,3,3,4,3,4,3,3,3,1,5,4,5,1,4,3,1,3,7,7,7,1,1,2,4,61.557,187.016,188.307,38,21,22,5,5,9,9,1,9,5,39,39,37,4,Introverts tend to like being by themselves while extroverts tend to need to be around others.,41,41,41,6,6,6,5,5,1,3,0,One of the biggest is I was diagnosed with Sleep Apnea and had been due to see an ENT to help with it but that was cancelled due to the virus and I don't know how long it will be until I can see him.
4/27/2020 17:04:54,4/27/2020 17:20:33,0,100,939,1,4/27/2020 17:20:34, ,1,1,1,1,1,1,4,17.757,26.567,27.495,7, ,19,18,20,20,17,40,37,79,-14, , , , , , , , , , , , , , , ,8.416,120.835,127.905,41,12,12,15,13,14,12,14,12,1,8,8,11,11,11,12,11,7,6,5,4,5,5,6,4,5,4,4,7,4,7,5,4,5,7,6,7,5,4,4,8,7,4,4,6,8.35,212.643,215.142,47,3,2,4,3,2,1,3,4,2,1,3,2,2,2,4,5,3,4,17,17,13,5,4,5,6,2,4,3,1,5,3,4,4,3,2,27,1,5,4,2,1,3,4,5.974,172.47,173.361,44,11,12,21,21,3,1,0,5,4,4,1,4,5,5,4,1,4,3,38,38,37,38,37,39,16,13,5,5,6,5,6,6,4,2,4,3,4,2,2, ,1, , ,1,63,4,1,1,1,1,1,0,0,0,0,3, ,1, , ,8,20,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62,1,9, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,3.258,9.931,10.879,8,1,18,17,20,19,16,42,41,70,-19, , , , , , , , , , , , , , , ,2.332,148.904,151.28,24,15,12,15,12,14,13,15,13,6,4,5,4,5.072,74.882,76.454,12,3,2,3,2,3,1,4,2,4,1,3,4,3,4,4,5,3,3,5,5,5,6,2,4,3,4,5,3,5,2,1,3,4,10.168,158.076,159.116,35,21,21,1,1,1,1,1,4,1,39,38,37,4,Introverts don't need company almost by definition,39,38,40,3,4,4,7,7,1,3,22,no
4/26/2020 17:33:02,4/26/2020 17:55:49,0,100,1366,1,4/26/2020 17:55:50, ,1,1,1,1,1,1,4,33.375,52.291,54.655,8, ,19,18,20,18,17,41,40,80,0, , , , , , , , , , , , , , , ,10.235,257.628,258.7,38,12,11,15,13,14,12,11,11,8,8,8,15,12,11,11,11,6,6,4,4,4,4,7,4,4,4,4,6,4,4,5,4,7,4,4,4,4,4,4,7,4,4,4,4,189.198,406.72,407.601,57,2,2,3,1,3,1,3,1,1,1,2,1,3,2,4,3,3,1,16,17,12,5,5,5,7,2,4,4,1,7,5,7,5,4,2,28,1,7,1,2,2,3,1,15.339,257.104,258.852,56,12,13,22,21,3.5,0,0,8,6,1,1,1,1,1,1,1,3,3,37,38,37,40,40,39,14,13,6,5,4,5,4,6,3,3,3,3,3,1,2, ,3,New Zealand, ,1,41,4, , ,1, ,1, , ,2, ,1, ,1, , ,8,60,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,1,3,Malaysia,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,15.513,29.497,31.675,7,1,18,18,19,19,18,41,41,84,91, , , , , , , , , , , , , , , ,5.23,123.467,126.548,23,13,14,14,14,14,12,11,13,4,4,4,4,5.177,160.824,161.963,18,3,1,4,1,5,1,4,1,3,1,3,1,5,1,5,4,3,1,6,6,6,7,2,5,5,1,7,7,6,2,3,3,1,6.796,329.441,331.401,39,21,24,1,1,1,1,1,1,1,37,38,37,4,they don't get their chance to socialize with others. they are confined to themselves.,40,40,40,4,5,4,5,5,1,1,50, 
4/26/2020 10:20:54,4/26/2020 10:29:40,0,100,526,1,4/26/2020 10:29:41, ,1,1,1,1,1,1,4,3.817,21.236,24.489,25, ,19,19,19,17,16,2,36,2,-74, , , , , , , , , , , , , , , ,.928,56.044,56.442,63,15,13,16,14,16,14,15,14,8,7,7,16,15,13,13,12,6,5,6,7,7,6,5,6,5,5,8,7,7,6,5,7,6,7,6,6,8,6,6,8,6,6,6,7,.715,109.531,110.581,132,3,4,1,3,3,5,2,2,1,3,2,5,4,3,1,3,2,4,16,12,11,4,3,5,1,4,3,4,5,1,1,2,3,4,1,27,5,7,4,2,2,4,2,.401,106.15,106.997,131,11,3,24,20,1,1,1,5,3,5,5,5,10,5,9,5,3,2,39,37,39,38,39,39,16,15,6,5,3,5,3,4,4,6,7,3,2,3,1, ,2, ,26,1,32,4,1,1,1,1,1,0,0,2,0,1, ,1, , ,6,23,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,2,10, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/27/2020 10:39:24,4/27/2020 10:53:04,0,100,819,1,4/27/2020 10:53:04, ,1,1,1,1,1,1,4,5.663,18.355,19.277,8, ,15,17,19,17,20,40,40,80,-25, , , , , , , , , , , , , , , ,5.979,219.473,220.287,49,11,11,11,12,15,11,13,12,3,7,6,11,16,11,12,11,6,7,4,4,5,4,8,4,4,4,4,4,4,8,6,6,4,8,5,8,6,4,4,8,7,4,4,7,5.305,188.916,189.845,51,5,1,5,1,5,1,5,1,3,2,5,1,5,1,3,1,4,1,17,17,17,6,6,6,7,2,5,4,1,7,4,7,3,2,2,28,1,7,4,2,1,4,2,2.358,157.579,158.588,47,12,12,21,23,8,2,0,9,4,4,1,4,1,1,1,1,2,1,37,40,37,41,41,41,17,17,5,4,5,7,7,7,7,7,7,6,6,6,2, ,3,Canada, ,1,35,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,9,80,1,1,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,1,5, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,3.613,15.411,20.641,7,1,16,18,17,19,20,40,40,80,0, , , , , , , , , , , , , , , ,3.041,137.864,139.648,27,12,11,13,12,12,11,12,13,6,4,6,4,4.833,62.258,69.988,13,5,1,5,1,5,1,4,2,4,1,4,2,5,1,5,1,4,1,6,6,5,7,4,5,5,1,7,5,7,1,2,4,2,5.851,149.513,152.426,38,21,23,1,1,1,1,1,1,1,37,39,37,4,people who thrive around other people are probably struggling when that is taken away,40,39,41,6,6,2,5,5,1,3,1,I'm getting annoyed at the lack of basic services during this lockdown.
